id,company_id,esb_id,product_esb_id,code,name,output_qty,flag_active,bom_type_id,bom_type_name,product_name,uom_name,raw_data,synced_at,updated_at
299,1,238,,BULK-00051,Smooth Banana Tiramisu - Can 330ml (Bulk/Event),1.00,true,1,Assembly,Smooth Banana Tiramisu - Can 330 (Bulk/Event),PORSI@300GR,"{""bomID"":238,""notes"":"""",""bomCode"":""BULK-00051"",""bomName"":""Smooth Banana Tiramisu - Can 330ml (Bulk/Event)"",""uomName"":""PORSI@300GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""Smooth Banana Tiramisu - Can 330 (Bulk/Event)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
300,1,57,,SMTH-00006,SMOOTH BANANA TIRAMISU - COTR (210ml),1.00,true,1,Assembly,SMOOTH BANANA TIRAMISU - COTR (210ml),PORSI@210GR,"{""bomID"":57,""notes"":"""",""bomCode"":""SMTH-00006"",""bomName"":""SMOOTH BANANA TIRAMISU - COTR (210ml)"",""uomName"":""PORSI@210GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""SMOOTH BANANA TIRAMISU - COTR (210ml)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
301,1,288,,SMTH-00008,Smooth Banana Tiramisu Tumbler,1.00,true,3,Menu,,,"{""bomID"":288,""notes"":"""",""bomCode"":""SMTH-00008"",""bomName"":""Smooth Banana Tiramisu Tumbler"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
302,1,136,,SMTH-00005,Smooth Caramel Butterscotch,1.00,true,3,Menu,,,"{""bomID"":136,""notes"":"""",""bomCode"":""SMTH-00005"",""bomName"":""Smooth Caramel Butterscotch"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
303,1,220,,BULK-00041,Smooth Caramel Butterscotch - 330ml (Bulk/Event),1.00,true,1,Assembly,- Smooth Caramel Butterscotch - Can 330ml (Bulk/Event),PORSI@300GR,"{""bomID"":220,""notes"":"""",""bomCode"":""BULK-00041"",""bomName"":""Smooth Caramel Butterscotch - 330ml (Bulk/Event)"",""uomName"":""PORSI@300GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Smooth Caramel Butterscotch - Can 330ml (Bulk/Event)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
304,1,290,,SMTH-00010,Smooth Caramel Butterscotch Tumbler,1.00,true,3,Menu,,,"{""bomID"":290,""notes"":"""",""bomCode"":""SMTH-00010"",""bomName"":""Smooth Caramel Butterscotch Tumbler"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
305,1,145,,SMTH-00002,Smooth Pistachio,1.00,true,3,Menu,,,"{""bomID"":145,""notes"":"""",""bomCode"":""SMTH-00002"",""bomName"":""Smooth Pistachio"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
306,1,218,,BULK-00039,Smooth Pistachio  - Can 330ml (Bulk/Event),1.00,true,1,Assembly,- Smooth Pistachio - Can 330ml (Bulk/Event),PORSI@300GR,"{""bomID"":218,""notes"":"""",""bomCode"":""BULK-00039"",""bomName"":""Smooth Pistachio  - Can 330ml (Bulk/Event)"",""uomName"":""PORSI@300GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Smooth Pistachio - Can 330ml (Bulk/Event)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
307,1,241,,BULK-00055,Smooth Pistachio - Can 250ml (Event/Bulk),1.00,true,1,Assembly,- Smooth Pistachio - Can 250ml (Event/Bulk),PCS@250GR,"{""bomID"":241,""notes"":"""",""bomCode"":""BULK-00055"",""bomName"":""Smooth Pistachio - Can 250ml (Event/Bulk)"",""uomName"":""PCS@250GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Smooth Pistachio - Can 250ml (Event/Bulk)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
308,1,289,,SMTH-00009,Smooth Pistachio Tumbler,1.00,true,3,Menu,,,"{""bomID"":289,""notes"":"""",""bomCode"":""SMTH-00009"",""bomName"":""Smooth Pistachio Tumbler"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
309,1,151,,SMTH-00003,Smooth Strawberry Sunkist,1.00,true,3,Menu,,,"{""bomID"":151,""notes"":"""",""bomCode"":""SMTH-00003"",""bomName"":""Smooth Strawberry Sunkist"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
310,1,248,,BULK-00061,Smooth Strawberry Sunkist - Can 330ml (Bulk/Event),1.00,true,1,Assembly,Smooth Strawberry Sunkist - Can 330ml (Bulk/Event),PORSI@300GR,"{""bomID"":248,""notes"":"""",""bomCode"":""BULK-00061"",""bomName"":""Smooth Strawberry Sunkist - Can 330ml (Bulk/Event)"",""uomName"":""PORSI@300GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""Smooth Strawberry Sunkist - Can 330ml (Bulk/Event)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
311,1,291,,SMTH-00011,Smooth Strawberry Sunkist Tumbler,1.00,true,3,Menu,,,"{""bomID"":291,""notes"":"""",""bomCode"":""SMTH-00011"",""bomName"":""Smooth Strawberry Sunkist Tumbler"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
312,1,86,,SMTH-00001,Smooth Vanilla Pecan,1.00,true,3,Menu,,,"{""bomID"":86,""notes"":"""",""bomCode"":""SMTH-00001"",""bomName"":""Smooth Vanilla Pecan"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
313,1,76,,BULK-00016,Smooth Vanilla Pecan - 1L (Event/Bulk),1.00,true,1,Assembly,- Smooth Vanilla Pecan - 1L (Event/Bulk),PORSI@900GR,"{""bomID"":76,""notes"":"""",""bomCode"":""BULK-00016"",""bomName"":""Smooth Vanilla Pecan - 1L (Event/Bulk)"",""uomName"":""PORSI@900GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Smooth Vanilla Pecan - 1L (Event/Bulk)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
314,1,221,,BULK-00043,Smooth Vanilla Pecan - Can 330ml (Bulk/Event),1.00,true,1,Assembly,Smooth Vanilla Pecan - Can 330ml (Bulk/Event),PORSI@300GR,"{""bomID"":221,""notes"":"""",""bomCode"":""BULK-00043"",""bomName"":""Smooth Vanilla Pecan - Can 330ml (Bulk/Event)"",""uomName"":""PORSI@300GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""Smooth Vanilla Pecan - Can 330ml (Bulk/Event)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
315,1,58,,SMTH-00007,SMOOTH VANILLA PECAN - COTR (210ml),1.00,true,1,Assembly,SMOOTH VANILLA PECAN - COTR (210ml),PORSI@210GR,"{""bomID"":58,""notes"":"""",""bomCode"":""SMTH-00007"",""bomName"":""SMOOTH VANILLA PECAN - COTR (210ml)"",""uomName"":""PORSI@210GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""SMOOTH VANILLA PECAN - COTR (210ml)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
316,1,69,,BULK-00017,Smooth Vanilla Pecan - GALON 5L (Event/Bulk),1.00,true,1,Assembly,- Smooth Vanilla Pecan - GALON 5L (Event/Bulk),PORSI@5015GR,"{""bomID"":69,""notes"":"""",""bomCode"":""BULK-00017"",""bomName"":""Smooth Vanilla Pecan - GALON 5L (Event/Bulk)"",""uomName"":""PORSI@5015GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Smooth Vanilla Pecan - GALON 5L (Event/Bulk)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
317,1,292,,SMTH-00012,Smooth Vanilla Pecan Tumbler,1.00,true,3,Menu,,,"{""bomID"":292,""notes"":"""",""bomCode"":""SMTH-00012"",""bomName"":""Smooth Vanilla Pecan Tumbler"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
318,1,166,,SPEC-00007,Split,1.00,true,3,Menu,,,"{""bomID"":166,""notes"":"""",""bomCode"":""SPEC-00007"",""bomName"":""Split"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
319,1,319,,SDICH-004-NEW,SRIKAYA TOAST,1.00,true,3,Menu,,,"{""bomID"":319,""notes"":"""",""bomCode"":""SDICH-004-NEW"",""bomName"":""SRIKAYA TOAST"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
320,1,310,,SIDE-00020,Srikaya Toast Butter,1.00,true,3,Menu,,,"{""bomID"":310,""notes"":"""",""bomCode"":""SIDE-00020"",""bomName"":""Srikaya Toast Butter"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
321,1,128,,BLCK-00002,Strawberry Honey Lemon Cold Brew,1.00,true,3,Menu,,,"{""bomID"":128,""notes"":"""",""bomCode"":""BLCK-00002"",""bomName"":""Strawberry Honey Lemon Cold Brew"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
322,1,189,,RFRS-00003,Sweet Apple Candy,1.00,true,3,Menu,,,"{""bomID"":189,""notes"":"""",""bomCode"":""RFRS-00003"",""bomName"":""Sweet Apple Candy"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
323,1,203,,SWTC-00004,Sweet Calf Blueberry,1.00,true,3,Menu,,,"{""bomID"":203,""notes"":"""",""bomCode"":""SWTC-00004"",""bomName"":""Sweet Calf Blueberry"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
324,1,52,,BULK-00018,Sweet Calf Blueberry - Can 330 (Event/Bulk),1.00,true,1,Assembly,- Sweet Calf Blueberry - Can 330 (Event/Bulk),PORSI@290GR,"{""bomID"":52,""notes"":"""",""bomCode"":""BULK-00018"",""bomName"":""Sweet Calf Blueberry - Can 330 (Event/Bulk)"",""uomName"":""PORSI@290GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Sweet Calf Blueberry - Can 330 (Event/Bulk)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
325,1,113,,SWTC-00005,Sweet Calf Cookies,1.00,true,3,Menu,,,"{""bomID"":113,""notes"":"""",""bomCode"":""SWTC-00005"",""bomName"":""Sweet Calf Cookies"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
326,1,72,,BULK-00019,Sweet Calf Cookies - Can 330 (Event/Bulk),1.00,true,1,Assembly,- Sweet Calf Cookies - Can 330 (Event/Bulk),PORSI@290GR,"{""bomID"":72,""notes"":"""",""bomCode"":""BULK-00019"",""bomName"":""Sweet Calf Cookies - Can 330 (Event/Bulk)"",""uomName"":""PORSI@290GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Sweet Calf Cookies - Can 330 (Event/Bulk)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
327,1,137,,SWTC-00002,Sweet Calf Matcha,1.00,true,3,Menu,,,"{""bomID"":137,""notes"":"""",""bomCode"":""SWTC-00002"",""bomName"":""Sweet Calf Matcha"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
328,1,61,,BULK-00020,Sweet Calf Matcha - Can 330 (Event/Bulk),1.00,true,1,Assembly,- Sweet Calf Matcha - Can 330 (Event/Bulk),PORSI@290GR,"{""bomID"":61,""notes"":"""",""bomCode"":""BULK-00020"",""bomName"":""Sweet Calf Matcha - Can 330 (Event/Bulk)"",""uomName"":""PORSI@290GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Sweet Calf Matcha - Can 330 (Event/Bulk)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
329,1,123,,SWTC-00003,Sweet Calf Strawberry,1.00,true,3,Menu,,,"{""bomID"":123,""notes"":"""",""bomCode"":""SWTC-00003"",""bomName"":""Sweet Calf Strawberry"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
330,1,62,,BULK-00021,Sweet Calf Strawberry - Can 330 (Event/Bulk),1.00,true,1,Assembly,- Sweet Calf Strawberry - Can 330 (Event/Bulk),PORSI@290GR,"{""bomID"":62,""notes"":"""",""bomCode"":""BULK-00021"",""bomName"":""Sweet Calf Strawberry - Can 330 (Event/Bulk)"",""uomName"":""PORSI@290GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Sweet Calf Strawberry - Can 330 (Event/Bulk)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
331,1,180,,SWTC-00006,Sweet Calf Tiramisu,1.00,true,3,Menu,,,"{""bomID"":180,""notes"":"""",""bomCode"":""SWTC-00006"",""bomName"":""Sweet Calf Tiramisu"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
332,1,75,,BULK-00022,Sweet Calf Tiramisu - Can 330 (Event/Bulk),1.00,true,1,Assembly,- Sweet Calf Tiramisu - Can 330 (Event/Bulk),PORSI@290GR,"{""bomID"":75,""notes"":"""",""bomCode"":""BULK-00022"",""bomName"":""Sweet Calf Tiramisu - Can 330 (Event/Bulk)"",""uomName"":""PORSI@290GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Sweet Calf Tiramisu - Can 330 (Event/Bulk)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
333,1,106,,SWTC-00001,Sweet Calf Toblerone,1.00,true,3,Menu,,,"{""bomID"":106,""notes"":"""",""bomCode"":""SWTC-00001"",""bomName"":""Sweet Calf Toblerone"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
334,1,55,,BULK-00023,Sweet Calf Toblerone - Can 330 (Event/Bulk),1.00,true,1,Assembly,- Sweet Calf Toblerone - Can 330 (Event/Bulk),PORSI@290GR,"{""bomID"":55,""notes"":"""",""bomCode"":""BULK-00023"",""bomName"":""Sweet Calf Toblerone - Can 330 (Event/Bulk)"",""uomName"":""PORSI@290GR"",""bomTypeID"":1,""flagActive"":1,""bomTypeName"":""Assembly"",""productName"":""- Sweet Calf Toblerone - Can 330 (Event/Bulk)""}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
335,1,308,,,TARO MILK TEA,1.00,true,3,Menu,,,"{""bomID"":308,""notes"":"""",""bomCode"":"""",""bomName"":""TARO MILK TEA"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
336,1,318,,SDISH-003-NEW,TOAST CHOCO CHEESE,1.00,true,3,Menu,,,"{""bomID"":318,""notes"":"""",""bomCode"":""SDISH-003-NEW"",""bomName"":""TOAST CHOCO CHEESE"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
337,1,138,,RFRS-00005,Tropical Mango Cream,1.00,true,3,Menu,,,"{""bomID"":138,""notes"":"""",""bomCode"":""RFRS-00005"",""bomName"":""Tropical Mango Cream"",""uomName"":null,""bomTypeID"":3,""flagActive"":1,""bomTypeName"":""Menu"",""productName"":null}",2026-08-21 18:25:37.136637+00,2026-08-28 06:30:34.085877+00
