id,company_id,esb_id,name,product_code,bom_name,category_name,sub_category_name,category_type_name,flag_active,normalized_name,raw_data,synced_at,updated_at
1,1,1192,- Brewmalt - Cup Frosted (Event/Bulk),BULK-00004,Brewmalt - Cup Frosted (Event/Bulk),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Brewmalt - Cup Frosted (Event/Bulk)"",""productID"":1192,""flagActive"":true,""productCode"":""BULK-00004"",""productName"":""- Brewmalt - Cup Frosted (Event/Bulk)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
2,1,1516,- Bulk Order - Paket 1 (Bulk/Event),BULK-00048,,Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":null,""productID"":1516,""flagActive"":true,""productCode"":""BULK-00048"",""productName"":""- Bulk Order - Paket 1 (Bulk/Event)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
3,1,1520,- Bulk Order - Paket 4 (Bulk/Event),BULK-00049,Bulk Order - Paket 4 (Bulk/Event),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Bulk Order - Paket 4 (Bulk/Event)"",""productID"":1520,""flagActive"":true,""productCode"":""BULK-00049"",""productName"":""- Bulk Order - Paket 4 (Bulk/Event)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
4,1,1198,- Butterscotch Macchiato - Cup Es (Event/Bulk),BULK-00005,Butterscotch Macchiato - Cup Es (Event/Bulk),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Butterscotch Macchiato - Cup Es (Event/Bulk)"",""productID"":1198,""flagActive"":true,""productCode"":""BULK-00005"",""productName"":""- Butterscotch Macchiato - Cup Es (Event/Bulk)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
5,1,1544,- Calf Chocolate - Can 250ml (Event/Bulk),BULK-00056,Calf Chocolate - Can 250ml (Event/Bulk),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Chocolate - Can 250ml (Event/Bulk)"",""productID"":1544,""flagActive"":true,""productCode"":""BULK-00056"",""productName"":""- Calf Chocolate - Can 250ml (Event/Bulk)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
6,1,1551,- Calf Event - Paket 1 // Chocolate Only (Event/Bulk),BULK-00062,Calf Event - Paket 1 // Choco Only,Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Event - Paket 1 // Choco Only"",""productID"":1551,""flagActive"":true,""productCode"":""BULK-00062"",""productName"":""- Calf Event - Paket 1 // Chocolate Only (Event/Bulk)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
7,1,1491,- Calf Event - Paket 1 // Prem + Aromatic (Bulk/Event),BULK-00026,Calf Event - Paket 1 // Prem + Aromatic (24L),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Event - Paket 1 // Prem + Aromatic (24L)"",""productID"":1491,""flagActive"":true,""productCode"":""BULK-00026"",""productName"":""- Calf Event - Paket 1 // Prem + Aromatic (Bulk/Event)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
8,1,1490,- Calf Event - Paket 1 // Prem + Choco (Bulk/Event),BULK-00025,Calf Event - Paket 1 // Prem + Choco (24L),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Event - Paket 1 // Prem + Choco (24L)"",""productID"":1490,""flagActive"":true,""productCode"":""BULK-00025"",""productName"":""- Calf Event - Paket 1 // Prem + Choco (Bulk/Event)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
9,1,1485,- Calf Event - Paket 1 // Premium Only (Bulk/Event),BULK-00024,Calf Event - Paket 1 // Premium Only (24L),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Event - Paket 1 // Premium Only (24L)"",""productID"":1485,""flagActive"":true,""productCode"":""BULK-00024"",""productName"":""- Calf Event - Paket 1 // Premium Only (Bulk/Event)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
10,1,1492,- Calf Event - Paket 2 // Premium (Bulk/Event),BULK-00027,Calf Event - Paket 2 // Premium (18L),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Event - Paket 2 // Premium (18L)"",""productID"":1492,""flagActive"":true,""productCode"":""BULK-00027"",""productName"":""- Calf Event - Paket 2 // Premium (Bulk/Event)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
11,1,1495,- Calf Event - Paket 3 // Aromatic Milktea (Bulk/Event),BULK-00030,Calf Event - Paket 3 // Smooth Pistachio (330ml),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Event - Paket 3 // Smooth Pistachio (330ml)"",""productID"":1495,""flagActive"":true,""productCode"":""BULK-00030"",""productName"":""- Calf Event - Paket 3 // Aromatic Milktea (Bulk/Event)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
12,1,1493,- Calf Event - Paket 3 // Premium (Bulk/Event),BULK-00028,Calf Event - Paket 3 // Premium (330ml),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Event - Paket 3 // Premium (330ml)"",""productID"":1493,""flagActive"":true,""productCode"":""BULK-00028"",""productName"":""- Calf Event - Paket 3 // Premium (Bulk/Event)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
13,1,1494,- Calf Event - Paket 3 // Smooth Pistachio (Bulk/Event),BULK-00029,Calf Event - Paket 3 // Smooth Pistachio (330ml),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Event - Paket 3 // Smooth Pistachio (330ml)"",""productID"":1494,""flagActive"":true,""productCode"":""BULK-00029"",""productName"":""- Calf Event - Paket 3 // Smooth Pistachio (Bulk/Event)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
14,1,1496,- Calf Event - Paket 3 // Sweet Calf Series (Bulk/Event),00,,Finished Good,Event/Bulk,Inventory,false,,"{""bomName"":null,""productID"":1496,""flagActive"":false,""productCode"":""00"",""productName"":""- Calf Event - Paket 3 // Sweet Calf Series (Bulk/Event)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
15,1,1497,- Calf Event - Paket 4 // Premium (250ml),BULK-00031,,Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":null,""productID"":1497,""flagActive"":true,""productCode"":""BULK-00031"",""productName"":""- Calf Event - Paket 4 // Premium (250ml)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
16,1,1730,- Calf Event Non Barista // Premium + Chocolate,BULK-00087,,Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":null,""productID"":1730,""flagActive"":true,""productCode"":""BULK-00087"",""productName"":""- Calf Event Non Barista // Premium + Chocolate"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
17,1,1729,- Calf Event Non Barista // Premium Only,BULK-00086,,Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":null,""productID"":1729,""flagActive"":true,""productCode"":""BULK-00086"",""productName"":""- Calf Event Non Barista // Premium Only"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
18,1,1498,- Calf Freeflow - Paket 1 // Premium (Bulk/Event),BULK-00032,Calf Freeflow - Paket 1 // Premium (12L),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Freeflow - Paket 1 // Premium (12L)"",""productID"":1498,""flagActive"":true,""productCode"":""BULK-00032"",""productName"":""- Calf Freeflow - Paket 1 // Premium (Bulk/Event)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
19,1,1500,- Calf Freeflow - Paket 2 // Premium + Aromatic (Bulk/Event),BULK-00034,Calf Freeflow - Paket 2 // Prem + Aromatic (12L),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Freeflow - Paket 2 // Prem + Aromatic (12L)"",""productID"":1500,""flagActive"":true,""productCode"":""BULK-00034"",""productName"":""- Calf Freeflow - Paket 2 // Premium + Aromatic (Bulk/Event)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
20,1,1499,- Calf Freeflow - Paket 2 // Premium + Chocolate (Bulk/Event),BULK-00033,Calf Freeflow - Paket 2 // Premium + Choco (12L),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Freeflow - Paket 2 // Premium + Choco (12L)"",""productID"":1499,""flagActive"":true,""productCode"":""BULK-00033"",""productName"":""- Calf Freeflow - Paket 2 // Premium + Chocolate (Bulk/Event)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
21,1,1723,- Calf Lite - Premium + Chocolate,BULK-00081,Calf Lite - Premium + Chocolate,Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Lite - Premium + Chocolate"",""productID"":1723,""flagActive"":true,""productCode"":""BULK-00081"",""productName"":""- Calf Lite - Premium + Chocolate"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
22,1,1724,- Calf Lite - Premium + Matcha,BULK-00082,Calf Lite - Premium + Matcha,Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Lite - Premium + Matcha"",""productID"":1724,""flagActive"":true,""productCode"":""BULK-00082"",""productName"":""- Calf Lite - Premium + Matcha"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
23,1,1726,- Calf Lite // Premium + Berry Shot,BULK-00084,Calf Lite - Premium + Berry Shot,Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Lite - Premium + Berry Shot"",""productID"":1726,""flagActive"":true,""productCode"":""BULK-00084"",""productName"":""- Calf Lite // Premium + Berry Shot"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
24,1,1725,- Calf Lite // Premium + Classic Milktea,BULK-00083,Calf Lite - Premium + Classic Milktea,Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Lite - Premium + Classic Milktea"",""productID"":1725,""flagActive"":true,""productCode"":""BULK-00083"",""productName"":""- Calf Lite // Premium + Classic Milktea"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
25,1,1722,- Calf Lite // Premium Only,BULK-00080,Calf Lite - Premium Only,Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Lite - Premium Only"",""productID"":1722,""flagActive"":true,""productCode"":""BULK-00080"",""productName"":""- Calf Lite // Premium Only"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
26,1,1721,- Calf Plus // Premium + Berry Shot,BULK-00079,Calf Plus - Premium + Berry Shot,Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Plus - Premium + Berry Shot"",""productID"":1721,""flagActive"":true,""productCode"":""BULK-00079"",""productName"":""- Calf Plus // Premium + Berry Shot"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
27,1,1718,- Calf Plus // Premium + Chocolate,BULK-00076,Calf Plus - Premium + Chocolate,Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Plus - Premium + Chocolate"",""productID"":1718,""flagActive"":true,""productCode"":""BULK-00076"",""productName"":""- Calf Plus // Premium + Chocolate"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
28,1,1720,- Calf Plus // Premium + Classic Milktea,BULK-00078,Calf Plus - Premium + Classic Milktea,Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Plus - Premium + Classic Milktea"",""productID"":1720,""flagActive"":true,""productCode"":""BULK-00078"",""productName"":""- Calf Plus // Premium + Classic Milktea"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
29,1,1719,- Calf Plus // Premium + Matcha,BULK-00077,Calf Plus - Premium + Matcha,Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Plus - Premium + Matcha"",""productID"":1719,""flagActive"":true,""productCode"":""BULK-00077"",""productName"":""- Calf Plus // Premium + Matcha"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
30,1,1717,- Calf Plus // Premium Only,BULK-00075,Calf Plus - Premium Only,Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Plus - Premium Only"",""productID"":1717,""flagActive"":true,""productCode"":""BULK-00075"",""productName"":""- Calf Plus // Premium Only"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
31,1,1203,- Calf Premium - Botol 1L (Event/Bulk),BULK-00006,Calf Premium - Botol 1L (Event/Bulk),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Premium - Botol 1L (Event/Bulk)"",""productID"":1203,""flagActive"":true,""productCode"":""BULK-00006"",""productName"":""- Calf Premium - Botol 1L (Event/Bulk)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
32,1,1204,- Calf Premium - Can 250 (Event/Bulk),BULK-00007,Calf Premium - Can 250 (Event/Bulk),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Premium - Can 250 (Event/Bulk)"",""productID"":1204,""flagActive"":true,""productCode"":""BULK-00007"",""productName"":""- Calf Premium - Can 250 (Event/Bulk)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
33,1,1205,- Calf Premium - Can 330 (Event/Bulk),BULK-00008,Calf Premium - Can 330 (Event/Bulk),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Premium - Can 330 (Event/Bulk)"",""productID"":1205,""flagActive"":true,""productCode"":""BULK-00008"",""productName"":""- Calf Premium - Can 330 (Event/Bulk)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
34,1,1206,- Calf Premium - Cup Es 190ml (Event/Bulk),BULK-00009,Calf Premium - Cup Es 190ml (Event/Bulk),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Premium - Cup Es 190ml (Event/Bulk)"",""productID"":1206,""flagActive"":true,""productCode"":""BULK-00009"",""productName"":""- Calf Premium - Cup Es 190ml (Event/Bulk)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
35,1,1207,- Calf Premium - Cup Hot 110ml (Event/Bulk),BULK-00010,Calf Premium - Cup Hot 110ml (Event/Bulk),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Premium - Cup Hot 110ml (Event/Bulk)"",""productID"":1207,""flagActive"":true,""productCode"":""BULK-00010"",""productName"":""- Calf Premium - Cup Hot 110ml (Event/Bulk)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
36,1,1208,- Calf Premium - Galon 5L (Event/Bulk),BULK-00011,Calf Premium - Galon 5L (Event/Bulk),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Premium - Galon 5L (Event/Bulk)"",""productID"":1208,""flagActive"":true,""productCode"":""BULK-00011"",""productName"":""- Calf Premium - Galon 5L (Event/Bulk)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
37,1,1620,- Calf Signature // Premium + Chocolate (Bulk/Event),BULK-00069,Calf Signature / Premium + Chocolate,Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Signature / Premium + Chocolate"",""productID"":1620,""flagActive"":true,""productCode"":""BULK-00069"",""productName"":""- Calf Signature // Premium + Chocolate (Bulk/Event)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
38,1,1621,- Calf Signature // Premium + Classic Milktea  (Bulk/Event),BULK-00070,Calf Signature // Premium + Classic Milktea,Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Signature // Premium + Classic Milktea"",""productID"":1621,""flagActive"":true,""productCode"":""BULK-00070"",""productName"":""- Calf Signature // Premium + Classic Milktea  (Bulk/Event)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
39,3,375,ADONAN DIMSUM,WIPK-00011,,RAW MATERIAL FOOD,MEAT,Inventory,true,,{},2026-08-21 18:25:32.021999+00,2026-08-21 18:36:17.00606+00
40,3,334,AIR,RMBV-00019,,Raw Material,BEVERAGE,Inventory,true,,{},2026-08-21 18:25:32.021999+00,2026-08-21 18:36:17.00606+00
41,3,355,AYAM PAHA FILLET,RMMT-00003,,Raw Material,MEAT,Inventory,true,,{},2026-08-21 18:25:32.021999+00,2026-08-21 18:36:17.00606+00
42,3,358,BAKING PAPER,KSUK-00009,,KITCHENWARE & SUPPLIES,PACKAGING KITCHEN,Inventory,true,,{},2026-08-21 18:25:32.021999+00,2026-08-21 18:36:17.00606+00
43,3,356,BAWANG PUTIH KUPAS,RMVG-00002,,Raw Material,VEGETABLE,Inventory,true,,{},2026-08-21 18:25:32.021999+00,2026-08-21 18:36:17.00606+00
44,1,1622,- Calf Signature // Premium + Matcha (Bulk/Event),BULK-00071,Calf Signature // Premium + Matcha,Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Signature // Premium + Matcha"",""productID"":1622,""flagActive"":true,""productCode"":""BULK-00071"",""productName"":""- Calf Signature // Premium + Matcha (Bulk/Event)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
45,1,1619,- Calf Signature // Premium Only (Bulk/Event),BULK-00068,Calf Signature (All Premium),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Calf Signature (All Premium)"",""productID"":1619,""flagActive"":true,""productCode"":""BULK-00068"",""productName"":""- Calf Signature // Premium Only (Bulk/Event)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
46,1,1209,- Caramel Macchiato - Cup Es (Event/Bulk),BULK-00012,Caramel Macchiato - Cup Es (Event/Bulk),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Caramel Macchiato - Cup Es (Event/Bulk)"",""productID"":1209,""flagActive"":true,""productCode"":""BULK-00012"",""productName"":""- Caramel Macchiato - Cup Es (Event/Bulk)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
47,1,1668,- Classic Milk Tea - Cup Hot 110ml (Event/Bulk),BULK-070,Classic Milk Tea - Cup Hot 110ml (Event/Bulk),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Classic Milk Tea - Cup Hot 110ml (Event/Bulk)"",""productID"":1668,""flagActive"":true,""productCode"":""BULK-070"",""productName"":""- Classic Milk Tea - Cup Hot 110ml (Event/Bulk)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
48,1,1213,- Cold Brew Plain - Cup Hot 110ml (Event/Bulk),BULK-00013,Cold Brew Plain - Cup Hot 110ml (Event/Bulk),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Cold Brew Plain - Cup Hot 110ml (Event/Bulk)"",""productID"":1213,""flagActive"":true,""productCode"":""BULK-00013"",""productName"":""- Cold Brew Plain - Cup Hot 110ml (Event/Bulk)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
49,1,1277,- Iced Chocolate - Cup Es 170ml (Event/Bulk),BULK-00014,Iced Chocolate - Cup Es 170ml (Event/Bulk),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Iced Chocolate - Cup Es 170ml (Event/Bulk)"",""productID"":1277,""flagActive"":true,""productCode"":""BULK-00014"",""productName"":""- Iced Chocolate - Cup Es 170ml (Event/Bulk)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
50,1,1278,- Iced Chocolate - Cup Hot 110ml (Event/Bulk),BULK-00015,Iced Chocolate - Cup Hot 110ml (Event/Bulk),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Iced Chocolate - Cup Hot 110ml (Event/Bulk)"",""productID"":1278,""flagActive"":true,""productCode"":""BULK-00015"",""productName"":""- Iced Chocolate - Cup Hot 110ml (Event/Bulk)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
51,1,1545,- Liquid Jefferson (Event/Bulk),BULK-00057,Liquid Jeffersom (Event/Bulk),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Liquid Jeffersom (Event/Bulk)"",""productID"":1545,""flagActive"":true,""productCode"":""BULK-00057"",""productName"":""- Liquid Jefferson (Event/Bulk)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
52,1,1546,- Magic Cheese Butter Cream (Event/Bulk),BULK-00058,Magic Cheese Butter Cream (Event/Bulk),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Magic Cheese Butter Cream (Event/Bulk)"",""productID"":1546,""flagActive"":true,""productCode"":""BULK-00058"",""productName"":""- Magic Cheese Butter Cream (Event/Bulk)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
53,1,1616,- Matcha Latte - Cup Es 170ml (Bulk/Event),BULK-00065,Matcha Latte - Cup Es 170ml (Bulk/Event),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Matcha Latte - Cup Es 170ml (Bulk/Event)"",""productID"":1616,""flagActive"":true,""productCode"":""BULK-00065"",""productName"":""- Matcha Latte - Cup Es 170ml (Bulk/Event)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
54,1,1618,- Matcha Latte - Hot Cup 110ml (Bulk/Event),BULK-00067,Matcha Latte - Hot Cup 110ml (Bulk/Event),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Matcha Latte - Hot Cup 110ml (Bulk/Event)"",""productID"":1618,""flagActive"":true,""productCode"":""BULK-00067"",""productName"":""- Matcha Latte - Hot Cup 110ml (Bulk/Event)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
55,1,1506,- Premium Oat - Can 330ml (Bulk/Event),BULK-00040,Premium Oat - Can 330ml (Bulk/Event),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Premium Oat - Can 330ml (Bulk/Event)"",""productID"":1506,""flagActive"":true,""productCode"":""BULK-00040"",""productName"":""- Premium Oat - Can 330ml (Bulk/Event)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
56,1,1507,- Smooth Caramel Butterscotch - Can 330ml (Bulk/Event),BULK-00041,Smooth Caramel Butterscotch - 330ml (Bulk/Event),Finished Good,Event/Bulk,Inventory,true,,"{""bomName"":""Smooth Caramel Butterscotch - 330ml (Bulk/Event)"",""productID"":1507,""flagActive"":true,""productCode"":""BULK-00041"",""productName"":""- Smooth Caramel Butterscotch - Can 330ml (Bulk/Event)"",""categoryName"":""Finished Good"",""subCategoryName"":""Event/Bulk"",""categoryTypeName"":""Inventory""}",2026-08-21 18:25:32.021999+00,2026-08-28 07:30:20.376907+00
