id,company_id,esb_id,code,name,flag_active,raw_data,synced_at,updated_at
236,2,187,Unit,PACK@500GR,true,{},2026-08-21 18:25:34.183797+00,2026-08-21 18:36:19.486079+00
237,2,186,Unit,PACK@50PCS,true,{},2026-08-21 18:25:34.183797+00,2026-08-21 18:36:19.486079+00
238,2,194,Unit,PACK@6PCS,true,{},2026-08-21 18:25:34.183797+00,2026-08-21 18:36:19.486079+00
239,2,181,Unit,PCS,true,{},2026-08-21 18:25:34.183797+00,2026-08-21 18:36:19.486079+00
240,2,188,Unit,PCS@1000GR,true,{},2026-08-21 18:25:34.183797+00,2026-08-21 18:36:19.486079+00
241,2,193,Unit,ROLL,true,{},2026-08-21 18:25:34.183797+00,2026-08-21 18:36:19.486079+00
242,2,197,Unit,TABUNG,true,{},2026-08-21 18:25:34.183797+00,2026-08-21 18:36:19.486079+00
243,1,444,Unit,-,true,"{""notes"":"""",""uomID"":444,""uomName"":""-"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
244,1,287,Unit,BALL@100PCS,true,"{""notes"":"""",""uomID"":287,""uomName"":""BALL@100PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
245,1,450,Unit,BALL@10KG,true,"{""notes"":"""",""uomID"":450,""uomName"":""BALL@10KG"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
246,1,288,Unit,BALL@10PACK,true,"{""notes"":"""",""uomID"":288,""uomName"":""BALL@10PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
247,1,289,Unit,BALL@12PCS,true,"{""notes"":"""",""uomID"":289,""uomName"":""BALL@12PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
248,1,290,Unit,BALL@250PCS,true,"{""notes"":"""",""uomID"":290,""uomName"":""BALL@250PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
249,1,291,Unit,BALL@25PCS,true,"{""notes"":"""",""uomID"":291,""uomName"":""BALL@25PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
250,1,292,Unit,BALL@50PACK,true,"{""notes"":"""",""uomID"":292,""uomName"":""BALL@50PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
251,1,293,Unit,BALL@50PCS,true,"{""notes"":"""",""uomID"":293,""uomName"":""BALL@50PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
252,1,294,Unit,BATCH@2000GR,true,"{""notes"":"""",""uomID"":294,""uomName"":""BATCH@2000GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
253,1,295,Unit,BATCH@3000GR,true,"{""notes"":"""",""uomID"":295,""uomName"":""BATCH@3000GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
254,1,296,Unit,BATCH@3200GR,true,"{""notes"":"""",""uomID"":296,""uomName"":""BATCH@3200GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
255,1,297,Unit,BOX@100PCS,true,"{""notes"":"""",""uomID"":297,""uomName"":""BOX@100PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
256,1,472,Unit,BOX@50PCS,true,"{""notes"":"""",""uomID"":472,""uomName"":""BOX@50PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
257,1,298,Unit,BTL,true,"{""notes"":"""",""uomID"":298,""uomName"":""BTL"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
258,1,299,Unit,BTL@1040GR,true,"{""notes"":"""",""uomID"":299,""uomName"":""BTL@1040GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
259,1,300,Unit,BTL@1130GR,true,"{""notes"":"""",""uomID"":300,""uomName"":""BTL@1130GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
260,1,301,Unit,BTL@1270GR,true,"{""notes"":"""",""uomID"":301,""uomName"":""BTL@1270GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
261,1,302,Unit,BTL@1300GR,true,"{""notes"":"""",""uomID"":302,""uomName"":""BTL@1300GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
262,1,303,Unit,BTL@2100GR,true,"{""notes"":"""",""uomID"":303,""uomName"":""BTL@2100GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
263,1,304,Unit,BTL@2480GR,true,"{""notes"":"""",""uomID"":304,""uomName"":""BTL@2480GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
264,1,305,Unit,BTL@250GR,true,"{""notes"":"""",""uomID"":305,""uomName"":""BTL@250GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
265,1,306,Unit,BTL@300GR,true,"{""notes"":"""",""uomID"":306,""uomName"":""BTL@300GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
266,1,466,Unit,BTL@320GR,true,"{""notes"":"""",""uomID"":466,""uomName"":""BTL@320GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
267,1,307,Unit,BTL@550GR,true,"{""notes"":"""",""uomID"":307,""uomName"":""BTL@550GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
268,1,460,Unit,BTL@600GR,true,"{""notes"":"""",""uomID"":460,""uomName"":""BTL@600GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
269,1,308,Unit,BTL@775GR,true,"{""notes"":"""",""uomID"":308,""uomName"":""BTL@775GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
270,1,309,Unit,BTL@850GR,true,"{""notes"":"""",""uomID"":309,""uomName"":""BTL@850GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
271,1,310,Unit,BTL@930GR,true,"{""notes"":"""",""uomID"":310,""uomName"":""BTL@930GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
272,1,311,Unit,BTL@960GR,true,"{""notes"":"""",""uomID"":311,""uomName"":""BTL@960GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
273,1,312,Unit,CTN,true,"{""notes"":"""",""uomID"":312,""uomName"":""CTN"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
274,1,313,Unit,CTN@104PACK,true,"{""notes"":"""",""uomID"":313,""uomName"":""CTN@104PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
275,1,314,Unit,CTN@10BOX,true,"{""notes"":"""",""uomID"":314,""uomName"":""CTN@10BOX"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
276,1,449,Unit,CTN@10BTL,true,"{""notes"":"""",""uomID"":449,""uomName"":""CTN@10BTL"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
277,1,315,Unit,CTN@10PACK,true,"{""notes"":"""",""uomID"":315,""uomName"":""CTN@10PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
278,1,316,Unit,CTN@10PCS,true,"{""notes"":"""",""uomID"":316,""uomName"":""CTN@10PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
279,1,481,Unit,CTN@10POUCH,true,"{""notes"":"""",""uomID"":481,""uomName"":""CTN@10POUCH"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
280,1,317,Unit,CTN@12BTL,true,"{""notes"":"""",""uomID"":317,""uomName"":""CTN@12BTL"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
281,1,318,Unit,CTN@12PACK,true,"{""notes"":"""",""uomID"":318,""uomName"":""CTN@12PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
282,1,319,Unit,CTN@12PCS,true,"{""notes"":"""",""uomID"":319,""uomName"":""CTN@12PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
283,1,320,Unit,CTN@12ROLL,true,"{""notes"":"""",""uomID"":320,""uomName"":""CTN@12ROLL"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
284,1,321,Unit,CTN@14PCS,true,"{""notes"":"""",""uomID"":321,""uomName"":""CTN@14PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
285,1,322,Unit,CTN@15PACK,true,"{""notes"":"""",""uomID"":322,""uomName"":""CTN@15PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
286,1,323,Unit,CTN@16BTL,true,"{""notes"":"""",""uomID"":323,""uomName"":""CTN@16BTL"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
287,1,324,Unit,CTN@16PCS,true,"{""notes"":"""",""uomID"":324,""uomName"":""CTN@16PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
288,1,473,Unit,CTN@16ROLL,true,"{""notes"":"""",""uomID"":473,""uomName"":""CTN@16ROLL"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
289,1,456,Unit,CTN@20-PCS,true,"{""notes"":"""",""uomID"":456,""uomName"":""CTN@20-PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
290,1,325,Unit,CTN@20BALL,true,"{""notes"":"""",""uomID"":325,""uomName"":""CTN@20BALL"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
291,1,448,Unit,CTN@20BTL,true,"{""notes"":"""",""uomID"":448,""uomName"":""CTN@20BTL"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
292,1,326,Unit,CTN@20PACK,true,"{""notes"":"""",""uomID"":326,""uomName"":""CTN@20PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
293,1,327,Unit,CTN@20PACK,true,"{""notes"":"""",""uomID"":327,""uomName"":""CTN@20PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
294,1,328,Unit,CTN@20PCS,true,"{""notes"":"""",""uomID"":328,""uomName"":""CTN@20PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
295,1,329,Unit,CTN@21PCS,true,"{""notes"":"""",""uomID"":329,""uomName"":""CTN@21PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
296,1,330,Unit,CTN@24BTL,true,"{""notes"":"""",""uomID"":330,""uomName"":""CTN@24BTL"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
297,1,331,Unit,CTN@24PACK,true,"{""notes"":"""",""uomID"":331,""uomName"":""CTN@24PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
298,1,332,Unit,CTN@24PCS,true,"{""notes"":"""",""uomID"":332,""uomName"":""CTN@24PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
299,1,333,Unit,CTN@24ROLL,true,"{""notes"":"""",""uomID"":333,""uomName"":""CTN@24ROLL"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
300,1,334,Unit,CTN@2PACK,true,"{""notes"":"""",""uomID"":334,""uomName"":""CTN@2PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
301,1,335,Unit,CTN@3BTL,true,"{""notes"":"""",""uomID"":335,""uomName"":""CTN@3BTL"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
302,1,336,Unit,CTN@40PACK,true,"{""notes"":"""",""uomID"":336,""uomName"":""CTN@40PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
303,1,337,Unit,CTN@40PCS,true,"{""notes"":"""",""uomID"":337,""uomName"":""CTN@40PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
304,1,338,Unit,CTN@48PCS,true,"{""notes"":"""",""uomID"":338,""uomName"":""CTN@48PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
305,1,339,Unit,CTN@4PACK,true,"{""notes"":"""",""uomID"":339,""uomName"":""CTN@4PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
306,1,340,Unit,CTN@500PACK,true,"{""notes"":"""",""uomID"":340,""uomName"":""CTN@500PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
307,1,341,Unit,CTN@60PCS,true,"{""notes"":"""",""uomID"":341,""uomName"":""CTN@60PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
308,1,342,Unit,CTN@6BTL,true,"{""notes"":"""",""uomID"":342,""uomName"":""CTN@6BTL"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
309,1,343,Unit,CTN@6JAR,true,"{""notes"":"""",""uomID"":343,""uomName"":""CTN@6JAR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
310,1,344,Unit,CTN@6PACK,true,"{""notes"":"""",""uomID"":344,""uomName"":""CTN@6PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
311,1,345,Unit,CTN@6PCS,true,"{""notes"":"""",""uomID"":345,""uomName"":""CTN@6PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
312,1,346,Unit,CTN@6ROLL,true,"{""notes"":"""",""uomID"":346,""uomName"":""CTN@6ROLL"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
313,1,347,Unit,CTN@78PACK,true,"{""notes"":"""",""uomID"":347,""uomName"":""CTN@78PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
314,1,348,Unit,CTN@8PACK,true,"{""notes"":"""",""uomID"":348,""uomName"":""CTN@8PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
315,1,349,Unit,GALON@18000GR,true,"{""notes"":"""",""uomID"":349,""uomName"":""GALON@18000GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
316,1,350,Unit,GALON@19000GR,true,"{""notes"":"""",""uomID"":350,""uomName"":""GALON@19000GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
317,1,351,Weight,GR,true,"{""notes"":"""",""uomID"":351,""uomName"":""GR"",""metricID"":2,""flagActive"":1,""metricName"":""Weight"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
318,1,352,Unit,IKAT@10PCS,true,"{""notes"":"""",""uomID"":352,""uomName"":""IKAT@10PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
319,1,353,Unit,JAR@1000GR,true,"{""notes"":"""",""uomID"":353,""uomName"":""JAR@1000GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
320,1,354,Unit,JAR@700GR,true,"{""notes"":"""",""uomID"":354,""uomName"":""JAR@700GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
321,1,355,Unit,JRG,true,"{""notes"":"""",""uomID"":355,""uomName"":""JRG"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
322,1,356,Unit,JRG@18000GR,true,"{""notes"":"""",""uomID"":356,""uomName"":""JRG@18000GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
323,1,357,Unit,JRG@6200GR,true,"{""notes"":"""",""uomID"":357,""uomName"":""JRG@6200GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
324,1,358,Unit,KANTONG@20000GR,true,"{""notes"":"""",""uomID"":358,""uomName"":""KANTONG@20000GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
325,1,359,Unit,KARUNG@100PACK,true,"{""notes"":"""",""uomID"":359,""uomName"":""KARUNG@100PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
326,1,360,Unit,KARUNG@125PACK,true,"{""notes"":"""",""uomID"":360,""uomName"":""KARUNG@125PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
327,1,361,Unit,KARUNG@25KG,true,"{""notes"":"""",""uomID"":361,""uomName"":""KARUNG@25KG"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
328,1,362,Unit,KARUNG@30PACK,true,"{""notes"":"""",""uomID"":362,""uomName"":""KARUNG@30PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
329,1,363,Unit,KARUNG@50PACK,true,"{""notes"":"""",""uomID"":363,""uomName"":""KARUNG@50PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
330,1,465,Unit,KARUNG@80PACK,true,"{""notes"":"""",""uomID"":465,""uomName"":""KARUNG@80PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
331,1,364,Weight,KG,true,"{""notes"":"""",""uomID"":364,""uomName"":""KG"",""metricID"":2,""flagActive"":1,""metricName"":""Weight"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
332,1,365,Unit,KG@1000GR,true,"{""notes"":"""",""uomID"":365,""uomName"":""KG@1000GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
333,1,366,Unit,KRG@20000GR,true,"{""notes"":"""",""uomID"":366,""uomName"":""KRG@20000GR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
334,1,367,Unit,KRG@4PACK,true,"{""notes"":"""",""uomID"":367,""uomName"":""KRG@4PACK"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
335,1,471,Unit,LBR@77PCS,true,"{""notes"":"""",""uomID"":471,""uomName"":""LBR@77PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
336,1,463,Unit,LEMBAR,true,"{""notes"":"""",""uomID"":463,""uomName"":""LEMBAR"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
337,1,368,Unit,LEMBAR@77PCS,true,"{""notes"":"""",""uomID"":368,""uomName"":""LEMBAR@77PCS"",""metricID"":1,""flagActive"":1,""metricName"":""Unit"",""refTaxCode"":null,""refTaxName"":null}",2026-08-21 18:25:34.183797+00,2026-08-28 06:30:18.170691+00
